,id,game,link,Primary Genre,Store Genres,Publisher,Developer,Detected Technologies,Store Asset Modification Time,review_percentage,players right now,24-hour peak,all-time peak,all-time date
2177,2177,The Quest for Moe's,/app/923650/,Indie (23),"Adventure (25), Indie (23), Early Access (70)",Pixel Whale,Corey Clements,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Vorbis",31 July 2019 – 00:11:16 UTC (4 years ago) (1564531876),,0,0,2,2018-12-30T23:20:15+00:00
2178,2178,Evocation,/app/924560/,Action (1),"Action (1), Indie (23)",AKV7,AKV7,Engine.Unity,15 August 2018 – 10:53:41 UTC (5 years ago) (1534330421),,0,0,2,2018-09-02T12:40:34+00:00
2179,2179,Island Maze,/app/924790/,Indie (23),"Casual (4), Indie (23)",Drageus Games S.A.,Drageus Games S.A.,Engine.Unity,2 November 2022 – 10:09:33 UTC (6 months ago) (1667383773),,0,0,4,2018-11-04T21:10:35+00:00
2180,2180,Christmas Mahjong 2,/app/929410/,Casual (4),Casual (4),8floor,Creobit,"SDK.OpenAL, SDK.Vorbis",30 August 2018 – 07:03:49 UTC (5 years ago) (1535612629),,0,0,5,2019-03-05T18:00:08+00:00
2181,2181,NEONARCADE: adventure puzzle muse,/app/963960/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Nozhin games studio,Nozhin games studio,,21 October 2018 – 09:52:02 UTC (5 years ago) (1540115522),,0,0,2,2018-11-05T15:50:35+00:00
2182,2182,Emerald Shores,/app/970470/,Action (1),"Action (1), Indie (23), RPG (3)",Fordesoft,Fordesoft,Engine.GameMaker,28 November 2019 – 17:49:31 UTC (3 years ago) (1574963371),,0,0,2,2018-11-22T06:40:29+00:00
2183,2183,Giant Celebration,/app/982120/,Early Access (70),"Adventure (25), Casual (4), Indie (23), Early Access (70)",Giant Cranium,Giant Cranium,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",27 November 2018 – 19:18:20 UTC (4 years ago) (1543346300),,0,0,1,2018-12-08T06:40:39+00:00
2184,2184,Shield Impact,/app/771680/,Action (1),"Action (1), Indie (23)",Magitech Games,Magitech Games,Engine.Unity,2 November 2022 – 12:41:11 UTC (6 months ago) (1667392871),80.0,0,0,6,2018-01-17T15:50:56+00:00
2185,2185,WWE 2K19,/app/817130/,Simulation (28),"Simulation (28), Sports (18)",2K,Visual Concepts,"SDK.Bink_Video, SDK.Oodle",17 September 2019 – 23:57:11 UTC (4 years ago) (1568764631),74.0,36,64,"1,496",2018-10-09T19:40:05+00:00
2186,2186,LET IT DIE,/app/794600/,Action (1),"Action (1), Free to Play (37)","GungHo Online Entertainment America, Inc.",GRASSHOPPER MANUFACTURE INC.,"Engine.Unreal, SDK.Bink_Video, SDK.Vorbis",31 October 2022 – 21:38:12 UTC (6 months ago) (1667252292),73.0,19,120,"1,939",2018-09-30T16:30:05+00:00
2187,2187,NOSTALGIC TRAIN,/app/801260/,Indie (23),"Adventure (25), Indie (23)",Tatamibeya 畳部屋,Tatamibeya 畳部屋,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",29 December 2019 – 18:34:06 UTC (3 years ago) (1577644446),78.0,0,1,218,2018-06-14T13:40:07+00:00
2188,2188,Spacescape,/app/639560/,Indie (23),Indie (23),Silver Machine Studios,Silver Machine Studios,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Vorbis",25 May 2018 – 00:46:18 UTC (5 years ago) (1527209178),81.0,0,0,7,2019-11-25T18:10:07+00:00
2189,2189,Citystate,/app/774351/,Simulation (28),"Casual (4), Indie (23), Simulation (28), Strategy (2)",Andy Sztark,Andy Sztark,"Engine.Construct, SDK.NWJS, SDK.NodeJS",5 January 2020 – 11:33:23 UTC (3 years ago) (1578224003),75.0,7,8,484,2019-04-04T01:50:03+00:00
2190,2190,Bacon Man: An Adventure,/app/327760/,Action (1),"Action (1), Adventure (25), Indie (23)",Skymap Games,Skymap Games,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",31 October 2019 – 23:19:03 UTC (4 years ago) (1572563943),83.0,0,0,12,2018-03-06T21:30:23+00:00
2191,2191,Heroes of Delum,/app/676700/,Strategy (2),"Action (1), Indie (23), Strategy (2)",Delum Studios,Delum Studios,Engine.Unity,16 November 2019 – 09:22:07 UTC (4 years ago) (1573896127),83.0,0,0,13,2018-01-21T14:10:21+00:00
2192,2192,Starbear: Taxi,/app/702030/,Action (1),"Action (1), Simulation (28)",Funktronic Labs,Funktronic Labs,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",20 June 2019 – 19:30:00 UTC (4 years ago) (1561059000),83.0,0,0,8,2021-10-25T03:22:10+00:00
2193,2193,Roguebreaker,/app/731420/,Action (1),"Action (1), Casual (4), Indie (23)",The World Outside,The World Outside,"Engine.Cocos, SDK.OpenAL, SDK.Vorbis, SDK.cURL",4 July 2018 – 18:31:57 UTC (5 years ago) (1530729117),83.0,0,0,5,2018-09-19T18:20:31+00:00
2194,2194,Swords and Sandals Pirates,/app/957440/,Adventure (25),"Adventure (25), RPG (3), Strategy (2)",eGames.com,Whiskeybarrel Studios,"Engine.Adobe_AIR, SDK.Adobe_Flash",1 November 2019 – 09:21:55 UTC (4 years ago) (1572600115),83.0,0,0,8,2018-11-30T16:20:05+00:00
2195,2195,Downward Spiral: Horus Station,/app/690620/,Adventure (25),"Action (1), Adventure (25), Indie (23)",3rd Eye Studios,3rd Eye Studios,"Engine.Unity, SDK.OpenVR, SDK.Photon, SDK.Steam_Audio",15 September 2018 – 18:14:16 UTC (5 years ago) (1537035256),78.0,0,2,15,2018-05-31T13:50:17+00:00
2196,2196,Poopy Philosophy,/app/821120/,Simulation (28),"Casual (4), Indie (23), RPG (3), Simulation (28)",NedoStudio,Akeshy (Akakiy Petrushkin),,6 November 2018 – 21:32:13 UTC (5 years ago) (1541539933),82.0,0,1,3,2022-02-14T07:50:21+00:00
2197,2197,Meet the Miner - WDR VR Bergwerk,/app/916130/,Simulation (28),"Action (1), Adventure (25), Free to Play (37), Simulation (28)",Westdeutscher Rundfunk Koeln,Aesir Interactive,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Steam_Audio, SDK.Vorbis",4 November 2019 – 11:31:51 UTC (4 years ago) (1572867111),82.0,0,1,17,2019-05-25T22:50:09+00:00
2198,2198,Blood Harvest 3,/app/851180/,Action (1),"Action (1), Adventure (25), Indie (23)",BekkerDev Studio,BekkerDev Studio,SDK.JVM,23 May 2018 – 08:23:24 UTC (5 years ago) (1527063804),77.0,0,2,240,2021-01-31T00:10:04+00:00
2199,2199,Space Battlecruiser,/app/673740/,Indie (23),"Action (1), Indie (23)",Less Describable Games,Less Describable Games,Engine.Unity,22 April 2018 – 16:55:11 UTC (5 years ago) (1524416111),80.0,0,3,13,2018-05-19T19:40:22+00:00
2200,2200,Dr. Cares - Amy's Pet Clinic,/app/806960/,Casual (4),"Adventure (25), Casual (4), Simulation (28)",GameHouse,Nitreal,,2 November 2022 – 14:09:41 UTC (6 months ago) (1667398181),80.0,0,3,15,2018-05-07T19:40:18+00:00
2201,2201,Red Alliance,/app/594050/,Action (1),"Action (1), Adventure (25), Indie (23)",2ndUp Studios,2ndUp Studios,Engine.Unity,3 October 2019 – 16:17:25 UTC (4 years ago) (1570119445),77.0,0,0,12,2019-10-13T17:40:06+00:00
2202,2202,Cave Digger,/app/844380/,Adventure (25),"Action (1), Adventure (25), Simulation (28)",VRKiwi,VRKiwi,"Engine.Unity, SDK.NVIDIA_Ansel, SDK.OculusXRPlugin, SDK.OpenVR",2 November 2022 – 12:59:10 UTC (6 months ago) (1667393950),76.0,0,2,37,2018-05-12T00:00:00+00:00
2203,2203,阿达三国志2018,/app/910320/,Free to Play (37),"Casual (4), Free to Play (37), RPG (3), Simulation (28), Strategy (2)",阿达游戏,阿达游戏,Engine.Adobe_AIR,18 March 2022 – 07:05:19 UTC (13 months ago) (1647587119),76.0,1,10,"1,861",2022-03-18T12:55:03+00:00
2204,2204,FLYVALNY 20!8,/app/800280/,Indie (23),"Action (1), Adventure (25), Casual (4), Indie (23)",VeaTryzLon-ZeGod,VeaTryzLon-ZeGod,Engine.Unity,26 February 2022 – 14:04:14 UTC (14 months ago) (1645884254),81.0,0,0,4,2018-03-16T18:20:28+00:00
2205,2205,WW Fantasy,/app/841210/,Indie (23),"Action (1), Adventure (25), Casual (4), Indie (23), RPG (3), Simulation (28)",Lcc,Lcc,Engine.Unity,12 May 2018 – 12:19:37 UTC (5 years ago) (1526127577),81.0,0,0,7,2018-05-06T04:40:22+00:00
2206,2206,Pizza Connection 3 - Pizza Creator,/app/851330/,Simulation (28),"Casual (4), Simulation (28)",Assemble Entertainment,Gentlymad Studios,Engine.Unity,5 March 2020 – 14:13:25 UTC (3 years ago) (1583417605),81.0,0,2,10,2019-07-30T14:20:05+00:00
2207,2207,Super Cat Herding: Totally Awesome Edition,/app/459150/,Casual (4),"Casual (4), Indie (23), Simulation (28)",ZoopTEK,ZoopTEK,"Engine.Unity, SDK.OpenVR",29 October 2019 – 02:52:33 UTC (4 years ago) (1572317553),83.0,0,0,27,2021-03-09T09:30:07+00:00
2208,2208,Katie,/app/829560/,Indie (23),Indie (23),Lonely Frontier Studio,Lonely Frontier Studio,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",3 November 2022 – 19:09:58 UTC (6 months ago) (1667502598),83.0,0,0,7,2018-05-08T02:10:22+00:00
